ماشین,لپ تاپ,تلفن همراه
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'پراید 131', 'رنگ': 'بژ', 'کارکرد (کیلومتر)': 129748, 'سال ساخت': 1400, 'قیمت (تومان)': 159000000, 'توضیحات فروشنده': 'تک مالک، بدون رنگ، بیمه تازه تمدید شده، فنی سالم.', 'وضعیت_موتور': 'سالم', 'وضعیت_گیربکس': 'مناسب', 'وضعیت_رنگ': 'بدون خط و خش', 'وضعیت_داخلی': 'سالم'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Dell XPS 13', 'رنگ': 'خاکستری', 'سال ساخت': 2024, 'حافظه RAM (گیگابایت)': 32, 'حافظه ذخیره\u200cسازی (گیگابایت)': 1024, 'وضعیت فیزیکی': 'تمیز', 'سلامت باتری': '۸۰–۹۰٪', 'وضعیت صفحه نمایش': 'سالم', 'لوازم جانبی': 'شارژر و کیف', 'قیمت (تومان)': 533000000, 'توضیحات فروشنده': 'برای برنامه\u200cنویسی و گیمینگ مناسب.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'iPhone 12', 'رنگ': 'مشکی', 'سال تولید': 2021, 'حافظه داخلی (GB)': 64, 'وضعیت فیزیکی': 'خط و خش جزئی', 'سلامت باتری': '۸۰ تا ۹۰٪', 'وضعیت صفحه نمایش': 'نقطه\u200cدار', 'لوازم جانبی': 'فقط گوشی', 'قیمت (تومان)': 41700000, 'توضیحات فروشنده': 'دارای هندزفری اصلی و آداپتور سریع.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'تندر 90', 'رنگ': 'قهوه\u200cای', 'کارکرد (کیلومتر)': 138206, 'سال ساخت': 1395, 'قیمت (تومان)': 507000000, 'توضیحات فروشنده': 'بدنه نو، بدون زنگ\u200cزدگی، با کاپوت تعویض.', 'وضعیت_موتور': 'بی\u200cنقص', 'وضعیت_گیربکس': 'خوب', 'وضعیت_رنگ': 'نو', 'وضعیت_داخلی': 'تمیز'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Asus ZenBook 14', 'رنگ': 'نقره\u200cای', 'سال ساخت': 2020, 'حافظه RAM (گیگابایت)': 16, 'حافظه ذخیره\u200cسازی (گیگابایت)': 512, 'وضعیت فیزیکی': 'استفاده\u200cشده ولی سالم', 'سلامت باتری': '۷۰–۸۰٪', 'وضعیت صفحه نمایش': 'نقطه\u200cدار', 'لوازم جانبی': 'شارژر و کیف', 'قیمت (تومان)': 498000000, 'توضیحات فروشنده': 'صفحه\u200cکلید بدون فرسایش، تاچ\u200cپد دقیق.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Samsung Galaxy A52', 'رنگ': 'آبی', 'سال تولید': 2023, 'حافظه داخلی (GB)': 128, 'وضعیت فیزیکی': 'تمیز', 'سلامت باتری': '۸۰ تا ۹۰٪', 'وضعیت صفحه نمایش': 'با یک ترک ریز', 'لوازم جانبی': 'کامل (شارژر، هندزفری، جعبه)', 'قیمت (تومان)': 14600000, 'توضیحات فروشنده': 'بدون هیچ تعمیر، تمام قسمت\u200cها اورجینال.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'رانا پلاس', 'رنگ': 'سبز', 'کارکرد (کیلومتر)': 98102, 'سال ساخت': 1399, 'قیمت (تومان)': 852000000, 'توضیحات فروشنده': 'معاینه فنی برتر، بیمه تا ۱۰ ماه آینده، موتور عالی.', 'وضعیت_موتور': 'بی\u200cنقص', 'وضعیت_گیربکس': 'عالی', 'وضعیت_رنگ': 'نو', 'وضعیت_داخلی': 'سالم'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Apple MacBook Pro 14', 'رنگ': 'قرمز', 'سال ساخت': 2023, 'حافظه RAM (گیگابایت)': 32, 'حافظه ذخیره\u200cسازی (گیگابایت)': 2048, 'وضعیت فیزیکی': 'آکبند', 'سلامت باتری': 'کمتر از ۷۰٪', 'وضعیت صفحه نمایش': 'با یک ترک ریز', 'لوازم جانبی': 'فقط لپ\u200cتاپ', 'قیمت (تومان)': 720000000, 'توضیحات فروشنده': 'قیمت مقطوع، تخفیف فقط نقدی.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Realme GT Master', 'رنگ': 'سفید', 'سال تولید': 2021, 'حافظه داخلی (GB)': 256, 'وضعیت فیزیکی': 'استفاده شده ولی سالم', 'سلامت باتری': 'کمتر از ۷۰٪', 'وضعیت صفحه نمایش': 'سالم', 'لوازم جانبی': 'فقط گوشی', 'قیمت (تومان)': 11200000, 'توضیحات فروشنده': 'صفحه نمایش سالم، خط و خش ندارد.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'دنا معمولی', 'رنگ': 'سفید', 'کارکرد (کیلومتر)': 120924, 'سال ساخت': 1400, 'قیمت (تومان)': 809000000, 'توضیحات فروشنده': 'یک سال بیمه کامل، بدون تصادف، داخل کابین تمیز و مرتب.', 'وضعیت_موتور': 'بدون ایراد', 'وضعیت_گیربکس': 'مناسب', 'وضعیت_رنگ': 'نو', 'وضعیت_داخلی': 'تمیز و بدون پارگی'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'MSI GF63', 'رنگ': 'مشکی', 'سال ساخت': 2020, 'حافظه RAM (گیگابایت)': 16, 'حافظه ذخیره\u200cسازی (گیگابایت)': 512, 'وضعیت فیزیکی': 'آکبند', 'سلامت باتری': 'کمتر از ۷۰٪', 'وضعیت صفحه نمایش': 'نقطه\u200cدار', 'لوازم جانبی': 'فقط لپ\u200cتاپ', 'قیمت (تومان)': 625000000, 'توضیحات فروشنده': 'فروش فوری، فقط تماس، قیمت مناسب.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Huawei P30', 'رنگ': 'قرمز', 'سال تولید': 2019, 'حافظه داخلی (GB)': 256, 'وضعیت فیزیکی': 'قاب پشت ترک خورده', 'سلامت باتری': '۷۰ تا ۸۰٪', 'وضعیت صفحه نمایش': 'LCD تعویض شده', 'لوازم جانبی': 'گوشی و شارژر', 'قیمت (تومان)': 15300000, 'توضیحات فروشنده': 'فروش فوری، گوشی کاملاً سالم.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'چری آریزو 5', 'رنگ': 'قرمز', 'کارکرد (کیلومتر)': 99415, 'سال ساخت': 1402, 'قیمت (تومان)': 1677000000, 'توضیحات فروشنده': 'بدون خرج، فقط سوار شو، همه چیز آماده انتقال.', 'وضعیت_موتور': 'بی\u200cنقص', 'وضعیت_گیربکس': 'خوب', 'وضعیت_رنگ': 'نو', 'وضعیت_داخلی': 'سالم'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Asus ROG Strix G15', 'رنگ': 'مشکی', 'سال ساخت': 2020, 'حافظه RAM (گیگابایت)': 32, 'حافظه ذخیره\u200cسازی (گیگابایت)': 512, 'وضعیت فیزیکی': 'آکبند', 'سلامت باتری': '۷۰–۸۰٪', 'وضعیت صفحه نمایش': 'سالم', 'لوازم جانبی': 'فقط شارژر', 'قیمت (تومان)': 1091000000, 'توضیحات فروشنده': 'برای برنامه\u200cنویسی و گیمینگ مناسب.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'OnePlus Nord 2', 'رنگ': 'مشکی', 'سال تولید': 2021, 'حافظه داخلی (GB)': 128, 'وضعیت فیزیکی': 'در حد نو', 'سلامت باتری': '۸۰ تا ۹۰٪', 'وضعیت صفحه نمایش': 'سالم', 'لوازم جانبی': 'فقط شارژر و جعبه', 'قیمت (تومان)': 15600000, 'توضیحات فروشنده': 'دارای هندزفری اصلی و آداپتور سریع.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'دنا پلاس', 'رنگ': 'بژ', 'کارکرد (کیلومتر)': 145065, 'سال ساخت': 1398, 'قیمت (تومان)': 1471000000, 'توضیحات فروشنده': 'تمامی لوازم فابریک، داخل بسیار تمیز، بدون پارگی در صندلی.', 'وضعیت_موتور': 'بدون ایراد', 'وضعیت_گیربکس': 'مناسب', 'وضعیت_رنگ': 'بدون خط و خش', 'وضعیت_داخلی': 'تمیز و بدون پارگی'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Acer Swift 3', 'رنگ': 'نقره\u200cای', 'سال ساخت': 2020, 'حافظه RAM (گیگابایت)': 16, 'حافظه ذخیره\u200cسازی (گیگابایت)': 512, 'وضعیت فیزیکی': 'آکبند', 'سلامت باتری': 'کمتر از ۷۰٪', 'وضعیت صفحه نمایش': 'با یک ترک ریز', 'لوازم جانبی': 'فقط لپ\u200cتاپ', 'قیمت (تومان)': 341000000, 'توضیحات فروشنده': 'سالم، مناسب دانشجویان و اداری.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Realme GT Master', 'رنگ': 'مشکی', 'سال تولید': 2021, 'حافظه داخلی (GB)': 256, 'وضعیت فیزیکی': 'تمیز', 'سلامت باتری': 'بالای ۹۰٪', 'وضعیت صفحه نمایش': 'نقطه\u200cدار', 'لوازم جانبی': 'فقط شارژر و جعبه', 'قیمت (تومان)': 11400000, 'توضیحات فروشنده': 'کارکرد بسیار کم، به شرط سلامت کامل.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'پراید 131', 'رنگ': 'قهوه\u200cای', 'کارکرد (کیلومتر)': 77239, 'سال ساخت': 1397, 'قیمت (تومان)': 272000000, 'توضیحات فروشنده': 'ماشین شرکتی، بدون تصادف، سرویس در تعمیرگاه مرکزی.', 'وضعیت_موتور': 'بدون ایراد', 'وضعیت_گیربکس': 'خوب', 'وضعیت_رنگ': 'نو', 'وضعیت_داخلی': 'تمیز و بدون پارگی'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Asus ROG Strix G15', 'رنگ': 'قرمز', 'سال ساخت': 2024, 'حافظه RAM (گیگابایت)': 32, 'حافظه ذخیره\u200cسازی (گیگابایت)': 2048, 'وضعیت فیزیکی': 'تمیز', 'سلامت باتری': 'کمتر از ۷۰٪', 'وضعیت صفحه نمایش': 'نقطه\u200cدار', 'لوازم جانبی': 'فقط شارژر', 'قیمت (تومان)': 1192000000, 'توضیحات فروشنده': 'کیبورد نورانی، مناسب کار شبانه.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Tecno Spark 10', 'رنگ': 'سفید', 'سال تولید': 2023, 'حافظه داخلی (GB)': 128, 'وضعیت فیزیکی': 'تمیز', 'سلامت باتری': '۷۰ تا ۸۰٪', 'وضعیت صفحه نمایش': 'سالم', 'لوازم جانبی': 'گوشی و شارژر', 'قیمت (تومان)': 4600000, 'توضیحات فروشنده': 'دارای هندزفری اصلی و آداپتور سریع.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'پژو 207i اتومات', 'رنگ': 'سبز', 'کارکرد (کیلومتر)': 45379, 'سال ساخت': 1397, 'قیمت (تومان)': 2051000000, 'توضیحات فروشنده': 'فقط یک لکه رنگ روی درب، موتور پلمپ، داخل کابین تمیز.', 'وضعیت_موتور': 'بدون ایراد', 'وضعیت_گیربکس': 'خوب', 'وضعیت_رنگ': 'نو', 'وضعیت_داخلی': 'تمیز و بدون پارگی'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Asus ROG Strix G15', 'رنگ': 'مشکی', 'سال ساخت': 2021, 'حافظه RAM (گیگابایت)': 64, 'حافظه ذخیره\u200cسازی (گیگابایت)': 512, 'وضعیت فیزیکی': 'آکبند', 'سلامت باتری': 'کمتر از ۷۰٪', 'وضعیت صفحه نمایش': 'تعویض\u200cشده', 'لوازم جانبی': 'فقط شارژر', 'قیمت (تومان)': 1092000000, 'توضیحات فروشنده': 'بدنه آلومینیومی، بسیار سبک و مقاوم.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Xiaomi Poco X4 Pro', 'رنگ': 'قرمز', 'سال تولید': 2023, 'حافظه داخلی (GB)': 256, 'وضعیت فیزیکی': 'استفاده شده ولی سالم', 'سلامت باتری': 'کمتر از ۷۰٪', 'وضعیت صفحه نمایش': 'LCD تعویض شده', 'لوازم جانبی': 'کامل (شارژر، هندزفری، جعبه)', 'قیمت (تومان)': 10600000, 'توضیحات فروشنده': 'قیمت مقطوع، تخفیف فقط پای معامله.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'رنو ساندرو استپ\u200cوی', 'رنگ': 'زرد', 'کارکرد (کیلومتر)': 106541, 'سال ساخت': 1396, 'قیمت (تومان)': 1988000000, 'توضیحات فروشنده': 'تک صاحب، داخل کابین همانند صفر، بدون خط و خش.', 'وضعیت_موتور': 'بدون ایراد', 'وضعیت_گیربکس': 'مناسب', 'وضعیت_رنگ': 'نو', 'وضعیت_داخلی': 'تمیز'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'MSI GF63', 'رنگ': 'سفید', 'سال ساخت': 2020, 'حافظه RAM (گیگابایت)': 16, 'حافظه ذخیره\u200cسازی (گیگابایت)': 512, 'وضعیت فیزیکی': 'استفاده\u200cشده ولی سالم', 'سلامت باتری': 'کمتر از ۷۰٪', 'وضعیت صفحه نمایش': 'تعویض\u200cشده', 'لوازم جانبی': 'کامل (شارژر، کیف، دفترچه)', 'قیمت (تومان)': 404000000, 'توضیحات فروشنده': 'صفحه\u200cکلید بدون فرسایش، تاچ\u200cپد دقیق.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Nokia G20', 'رنگ': 'سبز', 'سال تولید': 2021, 'حافظه داخلی (GB)': 128, 'وضعیت فیزیکی': 'خط و خش جزئی', 'سلامت باتری': '۸۰ تا ۹۰٪', 'وضعیت صفحه نمایش': 'LCD تعویض شده', 'لوازم جانبی': 'گوشی و شارژر', 'قیمت (تومان)': 10000000, 'توضیحات فروشنده': 'فروش فوری، گوشی کاملاً سالم.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'دنا پلاس', 'رنگ': 'نقره\u200cای', 'کارکرد (کیلومتر)': 51521, 'سال ساخت': 1397, 'قیمت (تومان)': 1074000000, 'توضیحات فروشنده': 'مناسب مصرف\u200cکننده واقعی، تمام سرویس\u200cها در زمان خود انجام شده.', 'وضعیت_موتور': 'بدون ایراد', 'وضعیت_گیربکس': 'خوب', 'وضعیت_رنگ': 'بدون خط و خش', 'وضعیت_داخلی': 'سالم'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Dell XPS 13', 'رنگ': 'سفید', 'سال ساخت': 2022, 'حافظه RAM (گیگابایت)': 32, 'حافظه ذخیره\u200cسازی (گیگابایت)': 512, 'وضعیت فیزیکی': 'تمیز', 'سلامت باتری': '۸۰–۹۰٪', 'وضعیت صفحه نمایش': 'سالم', 'لوازم جانبی': 'شارژر و کیف', 'قیمت (تومان)': 391000000, 'توضیحات فروشنده': 'سیستم خنک\u200cکنندگی ارتقا یافته، پردازنده سالم.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Samsung Galaxy M31', 'رنگ': 'قرمز', 'سال تولید': 2022, 'حافظه داخلی (GB)': 64, 'وضعیت فیزیکی': 'استفاده شده ولی سالم', 'سلامت باتری': 'بالای ۹۰٪', 'وضعیت صفحه نمایش': 'LCD تعویض شده', 'لوازم جانبی': 'گوشی و شارژر', 'قیمت (تومان)': 7700000, 'توضیحات فروشنده': 'بدون حتی یک ضربه، مشابه آکبند.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'کوییک', 'رنگ': 'نقره\u200cای', 'کارکرد (کیلومتر)': 14238, 'سال ساخت': 1401, 'قیمت (تومان)': 702000000, 'توضیحات فروشنده': 'بدنه سالم، بدون ضربه، فنی بدون نقص.', 'وضعیت_موتور': 'بدون ایراد', 'وضعیت_گیربکس': 'خوب', 'وضعیت_رنگ': 'بدون خط و خش', 'وضعیت_داخلی': 'تمیز و بدون پارگی'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Acer Nitro 5', 'رنگ': 'سفید', 'سال ساخت': 2024, 'حافظه RAM (گیگابایت)': 16, 'حافظه ذخیره\u200cسازی (گیگابایت)': 1024, 'وضعیت فیزیکی': 'استفاده\u200cشده ولی سالم', 'سلامت باتری': 'بالای ۹۰٪', 'وضعیت صفحه نمایش': 'با یک ترک ریز', 'لوازم جانبی': 'شارژر و کیف', 'قیمت (تومان)': 677000000, 'توضیحات فروشنده': 'برای برنامه\u200cنویسی و گیمینگ مناسب.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Realme GT Master', 'رنگ': 'طلایی', 'سال تولید': 2021, 'حافظه داخلی (GB)': 256, 'وضعیت فیزیکی': 'تمیز', 'سلامت باتری': '۸۰ تا ۹۰٪', 'وضعیت صفحه نمایش': 'سالم', 'لوازم جانبی': 'کامل (شارژر، هندزفری، جعبه)', 'قیمت (تومان)': 15100000, 'توضیحات فروشنده': 'کارکرد بسیار کم، به شرط سلامت کامل.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'ام وی ام 315', 'رنگ': 'مشکی', 'کارکرد (کیلومتر)': 162278, 'سال ساخت': 1398, 'قیمت (تومان)': 1151000000, 'توضیحات فروشنده': 'فقط یک لکه رنگ روی درب، موتور پلمپ، داخل کابین تمیز.', 'وضعیت_موتور': 'سالم', 'وضعیت_گیربکس': 'عالی', 'وضعیت_رنگ': 'بدون رنگ', 'وضعیت_داخلی': 'سالم'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Lenovo Legion 5', 'رنگ': 'آبی', 'سال ساخت': 2024, 'حافظه RAM (گیگابایت)': 32, 'حافظه ذخیره\u200cسازی (گیگابایت)': 512, 'وضعیت فیزیکی': 'استفاده\u200cشده ولی سالم', 'سلامت باتری': '۸۰–۹۰٪', 'وضعیت صفحه نمایش': 'تعویض\u200cشده', 'لوازم جانبی': 'فقط لپ\u200cتاپ', 'قیمت (تومان)': 872000000, 'توضیحات فروشنده': 'همراه با کیف و شارژر اصلی، باتری تازه سرویس شده.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Samsung Galaxy M31', 'رنگ': 'نقره\u200cای', 'سال تولید': 2022, 'حافظه داخلی (GB)': 128, 'وضعیت فیزیکی': 'قاب پشت ترک خورده', 'سلامت باتری': '۸۰ تا ۹۰٪', 'وضعیت صفحه نمایش': 'نقطه\u200cدار', 'لوازم جانبی': 'گوشی و شارژر', 'قیمت (تومان)': 9500000, 'توضیحات فروشنده': 'فروش فوری، گوشی کاملاً سالم.'}"
